frame_id,video,cosine,l2,l1,mahalanobis,pearson,embed_ms
459,unknown,0.272159,1.206516,21.820589,3.379012,0.272105,11.742
460,unknown,0.236258,1.235914,22.570469,3.456137,0.236511,11.595
461,unknown,0.25603,1.219811,22.114712,3.409702,0.25606,11.44
462,unknown,0.248526,1.225948,22.281185,3.444806,0.248534,11.349
463,unknown,0.249909,1.224819,22.131641,3.438902,0.249906,11.652
464,unknown,0.258902,1.217455,22.07752,3.411251,0.258919,11.934
465,unknown,0.296657,1.186038,21.912144,3.361126,0.296679,11.702
465,unknown,0.214572,1.253338,22.516773,3.529317,0.214584,11.558
466,unknown,0.246042,1.227972,22.687441,3.453613,0.246076,11.338
466,unknown,0.227385,1.243073,22.517685,3.525614,0.227397,11.291
467,unknown,0.223452,1.246233,22.48925,3.538553,0.223474,11.517
468,unknown,0.22385,1.245914,22.508907,3.520344,0.22392,11.283
469,unknown,0.315605,1.169953,21.243435,3.33193,0.315622,11.397
469,unknown,0.217942,1.250646,22.606026,3.548329,0.21806,11.239
470,unknown,0.316637,1.16907,21.558006,3.335695,0.31664,11.42
470,unknown,0.220732,1.248414,22.559681,3.534259,0.220862,11.206
471,unknown,0.282424,1.197978,22.008308,3.403902,0.282422,11.395
471,unknown,0.198968,1.265727,22.922588,3.570937,0.19907,11.008
472,unknown,0.282864,1.197611,21.901552,3.43532,0.282906,11.398
472,unknown,0.183451,1.277927,23.006275,3.604188,0.18359,11.163
473,unknown,0.21105,1.256145,22.417156,3.538697,0.211424,11.387
473,unknown,0.328556,1.158831,21.049107,3.333699,0.328719,11.207
474,unknown,0.320711,1.165581,21.341759,3.361255,0.320754,11.402
474,unknown,0.203458,1.262174,22.804535,3.554134,0.203568,11.502
475,unknown,0.226708,1.243617,22.226219,3.496066,0.226798,11.608
475,unknown,0.338419,1.150287,21.009432,3.338328,0.338426,11.761
476,unknown,0.321441,1.164955,21.143368,3.394032,0.321439,12.618
476,unknown,0.232528,1.238928,22.188553,3.489736,0.232632,12.39
477,unknown,0.300098,1.183133,21.483721,3.425469,0.300115,11.965
477,unknown,0.223356,1.24631,22.274727,3.542422,0.223417,12.39
478,unknown,0.29105,1.190756,21.817665,3.451646,0.291049,12.187
478,unknown,0.215939,1.252247,22.293489,3.571747,0.215946,12.937
479,unknown,0.231137,1.240051,22.394413,3.538006,0.231164,11.651
479,unknown,0.279982,1.200015,21.856014,3.454483,0.279987,11.675
480,unknown,0.20009,1.26484,22.839588,3.610532,0.200116,11.917
480,unknown,0.280636,1.19947,21.842094,3.476089,0.280645,12.024
481,unknown,0.185646,1.276209,22.84576,3.660434,0.185659,11.498
481,unknown,0.256243,1.219637,22.370722,3.491577,0.256246,11.532
482,unknown,0.186178,1.275791,22.925085,3.647517,0.186215,11.357
482,unknown,0.25617,1.219697,22.377213,3.49779,0.256169,11.235
483,unknown,0.181865,1.279168,22.897991,3.617254,0.181881,12.278
483,unknown,0.288131,1.193205,21.960423,3.428813,0.288128,12.098
484,unknown,0.187719,1.274583,22.786873,3.622685,0.18775,11.468
484,unknown,0.289416,1.192128,22.062937,3.392533,0.289417,12.067
485,unknown,0.171501,1.287244,23.185421,3.682098,0.171499,11.652
485,unknown,0.29153,1.190352,21.925638,3.372905,0.291533,12.186
486,unknown,0.159597,1.296459,23.25835,3.687227,0.1596,11.926
486,unknown,0.298557,1.184435,21.664579,3.370726,0.298627,11.808
487,unknown,0.148634,1.304888,23.4702,3.707219,0.148629,11.632
487,unknown,0.289467,1.192084,22.059479,3.389438,0.289548,11.202
488,unknown,0.152575,1.301864,23.347721,3.700557,0.15261,12.049
488,unknown,0.308036,1.176404,21.859955,3.333065,0.30805,12.18
489,unknown,0.145825,1.307039,23.485817,3.723488,0.145823,11.277
489,unknown,0.318325,1.167626,21.72052,3.295082,0.318363,11.179
490,unknown,0.166422,1.291184,23.247822,3.654661,0.16644,11.498
490,unknown,0.314648,1.170771,21.748821,3.330607,0.31466,12.08
491,unknown,0.135823,1.314669,23.566126,3.722341,0.135717,12.271
491,unknown,0.297443,1.185375,21.957958,3.361323,0.297442,11.815
492,unknown,0.171299,1.287401,22.937132,3.65016,0.171158,12.095
492,unknown,0.24708,1.227127,22.705971,3.448661,0.247089,12.058
493,unknown,0.23156,1.23971,22.3148,3.519157,0.231455,11.511
493,unknown,0.270701,1.207724,22.248724,3.397272,0.270699,11.77
494,unknown,0.196171,1.267935,22.930252,3.565576,0.196023,11.494
494,unknown,0.242729,1.230667,22.7279,3.43742,0.242728,11.8
495,unknown,0.218043,1.250566,22.690434,3.540188,0.217912,12.113
495,unknown,0.23812,1.234407,22.939339,3.475693,0.238122,12.052
496,unknown,0.204741,1.261158,22.523836,3.574785,0.204629,11.392
496,unknown,0.223798,1.245955,22.882519,3.482354,0.223799,11.178
497,unknown,0.212873,1.254693,22.268839,3.555751,0.212773,11.372
497,unknown,0.257621,1.218506,22.629969,3.420705,0.257647,11.278
498,unknown,0.185306,1.276475,22.536602,3.596043,0.185432,11.766
498,unknown,0.280295,1.199754,22.293427,3.35424,0.280439,11.563
499,unknown,0.187948,1.274403,22.487774,3.597096,0.187798,12.121
499,unknown,0.286412,1.194645,21.982445,3.348607,0.286463,12.457
500,unknown,0.315431,1.170102,21.532551,3.291115,0.315459,13.358
500,unknown,0.205455,1.260591,22.409817,3.5644,0.205522,12.839
501,unknown,0.294409,1.187932,21.696556,3.324951,0.29441,11.671
501,unknown,0.218071,1.250543,22.29076,3.541995,0.218133,12.124
502,unknown,0.233176,1.238406,22.135937,3.496311,0.233191,12.051
502,unknown,0.331828,1.156004,20.924356,3.258747,0.332038,11.664
503,unknown,0.374324,1.118639,20.362316,3.189301,0.374571,13.216
503,unknown,0.236721,1.235539,22.074577,3.491481,0.236745,11.57
504,unknown,0.372604,1.120175,20.106121,3.196794,0.37266,11.989
504,unknown,0.245157,1.228692,22.058765,3.46404,0.245116,11.801
505,unknown,0.408325,1.087819,19.417294,3.124513,0.408402,11.437
505,unknown,0.242931,1.230503,22.031219,3.471254,0.242936,11.517
506,unknown,0.417891,1.078989,19.284369,3.102511,0.418199,11.391
506,unknown,0.271551,1.207021,21.568081,3.415336,0.271452,11.19
507,unknown,0.273462,1.205436,21.473936,3.400539,0.273369,11.45
507,unknown,0.4257,1.071728,18.966553,3.104749,0.426165,11.272
508,unknown,0.312209,1.172852,20.901245,3.297466,0.312161,11.402
508,unknown,0.463227,1.036121,18.480103,3.01388,0.463971,11.302
509,unknown,0.315592,1.169964,20.754993,3.300008,0.315506,11.325
509,unknown,0.443394,1.055089,18.813257,2.972603,0.444109,11.061
510,unknown,0.283436,1.197133,21.498058,3.33813,0.283414,11.935
510,unknown,0.456554,1.042542,18.783653,2.921083,0.458009,12.092
511,unknown,0.287337,1.19387,21.300861,3.334524,0.287335,11.379
511,unknown,0.442517,1.05592,19.066139,2.907244,0.444365,11.257
512,unknown,0.288422,1.192961,21.231504,3.31448,0.288432,11.497
512,unknown,0.445628,1.052969,18.97003,2.906411,0.447218,11.379
513,unknown,0.267599,1.21029,21.892797,3.371616,0.2676,11.638
513,unknown,0.406568,1.089432,19.808722,3.024394,0.404729,11.357
514,unknown,0.254757,1.220855,22.111771,3.439148,0.254756,11.638
514,unknown,0.373243,1.119604,20.302353,3.12748,0.371475,11.315
515,unknown,0.255118,1.220559,21.971386,3.410262,0.255115,11.742
515,unknown,0.338875,1.149891,20.685272,3.180093,0.339713,11.426
516,unknown,0.237067,1.235259,22.404217,3.468249,0.237065,11.517
516,unknown,0.379106,1.114355,20.325684,3.099371,0.377323,11.299
517,unknown,0.252425,1.222763,22.14167,3.462826,0.252451,11.687
517,unknown,0.388637,1.10577,20.079569,3.111572,0.387753,11.371
518,unknown,0.233135,1.238439,22.321188,3.514677,0.233188,11.665
518,unknown,0.334239,1.153916,20.969688,3.212242,0.333352,11.209
519,unknown,0.229157,1.241646,22.259514,3.53325,0.229197,11.152
519,unknown,0.336407,1.152036,20.959826,3.236552,0.336097,11.065
520,unknown,0.243366,1.230149,22.049433,3.519332,0.243433,11.584
520,unknown,0.312779,1.172366,21.306412,3.275424,0.311367,11.406
521,unknown,0.244352,1.229348,22.169249,3.526856,0.244454,11.919
521,unknown,0.300785,1.182552,21.680546,3.288996,0.300496,11.782
522,unknown,0.246136,1.227896,22.165768,3.511563,0.246202,11.608
522,unknown,0.298684,1.184328,21.509676,3.309894,0.298515,11.244
523,unknown,0.253252,1.222087,21.98181,3.491465,0.253345,11.518
524,unknown,0.238404,1.234176,22.324076,3.513603,0.238418,11.316
524,unknown,0.296427,1.186232,21.633646,3.337916,0.297172,11.247
525,unknown,0.26038,1.21624,22.168835,3.456063,0.260487,11.65
525,unknown,0.306901,1.177369,21.377941,3.325797,0.306975,11.361
526,unknown,0.258272,1.217972,22.194118,3.459735,0.258426,11.26
527,unknown,0.253766,1.221666,22.300192,3.458364,0.253829,11.386
528,unknown,0.260433,1.216196,22.070259,3.462697,0.26057,11.609
529,unknown,0.245814,1.228158,22.460466,3.497823,0.245839,11.382
530,unknown,0.261346,1.215446,22.082954,3.474454,0.261382,11.536
531,unknown,0.256482,1.219441,22.155973,3.455665,0.256534,11.821
532,unknown,0.265516,1.21201,21.84269,3.440456,0.265524,11.577
533,unknown,0.271126,1.207372,21.689964,3.41969,0.271158,11.854
534,unknown,0.259398,1.217047,21.771875,3.459712,0.259406,12.057
535,unknown,0.257206,1.218847,21.878136,3.466002,0.257207,11.226
536,unknown,0.265505,1.212019,21.893665,3.452254,0.265505,11.64
537,unknown,0.266227,1.211423,21.845882,3.467118,0.266233,11.713
538,unknown,0.260849,1.215855,21.778872,3.458256,0.260864,11.688
539,unknown,0.252504,1.222699,21.900312,3.481221,0.252555,11.526
540,unknown,0.249077,1.225498,21.911785,3.489792,0.249121,11.582
541,unknown,0.250152,1.224621,21.864706,3.505028,0.250224,11.693
542,unknown,0.24818,1.22623,21.926735,3.502902,0.24823,11.509
543,unknown,0.253471,1.221908,21.996925,3.473057,0.253512,11.311
544,unknown,0.237117,1.235219,22.259941,3.535467,0.237133,11.503
545,unknown,0.24373,1.229853,22.11874,3.503033,0.243782,12.085
546,unknown,0.243602,1.229957,22.206137,3.503773,0.24364,11.972
547,unknown,0.260497,1.216144,21.913626,3.45917,0.260556,11.847
548,unknown,0.255699,1.220082,21.994711,3.48468,0.25575,11.597
549,unknown,0.241754,1.231459,22.159122,3.509474,0.241805,11.422
550,unknown,0.244355,1.229345,22.06139,3.513867,0.244465,11.579
551,unknown,0.230313,1.240715,22.177837,3.545933,0.230474,11.76
552,unknown,0.230854,1.240279,22.224504,3.539633,0.231052,11.458
553,unknown,0.235617,1.236433,22.1968,3.513129,0.235903,11.516
554,unknown,0.254398,1.221149,21.537018,3.452969,0.25474,11.726
555,unknown,0.235234,1.236743,21.661564,3.494974,0.235475,11.585
556,unknown,0.241427,1.231724,21.630516,3.493565,0.241778,11.389
557,unknown,0.234211,1.237569,21.679499,3.509831,0.234543,11.429
558,unknown,0.243761,1.229828,21.627304,3.506022,0.244109,12.137
558,unknown,0.349186,1.140889,20.523308,3.211626,0.348216,12.021
559,unknown,0.219876,1.249099,21.945436,3.550123,0.220006,12.709
559,unknown,0.330275,1.157346,20.689533,3.217937,0.329199,11.832
560,unknown,0.220774,1.24838,22.024027,3.553444,0.220909,11.381
560,unknown,0.329415,1.158089,20.727543,3.210746,0.328458,11.072
561,unknown,0.212986,1.254603,22.031425,3.585295,0.213216,12.229
561,unknown,0.355227,1.135582,20.408569,3.180022,0.353414,12.151
562,unknown,0.237734,1.234719,21.721088,3.518392,0.237997,11.562
562,unknown,0.394438,1.10051,19.690666,3.058306,0.392197,11.395
563,unknown,0.24414,1.22952,21.699177,3.51125,0.244291,11.583
563,unknown,0.441915,1.056489,19.152515,2.90777,0.440107,11.382
564,unknown,0.237006,1.235309,21.775047,3.522198,0.237168,11.69
564,unknown,0.460023,1.039209,18.509953,2.847032,0.457995,11.264
565,unknown,0.24225,1.231056,21.827202,3.506631,0.242505,11.491
565,unknown,0.457074,1.042042,18.804224,2.81562,0.45627,11.324
566,unknown,0.232969,1.238572,21.897081,3.527661,0.233173,11.592
566,unknown,0.43228,1.06557,19.327702,2.890877,0.433291,11.664
567,unknown,0.228198,1.242419,21.963531,3.527494,0.228289,12.188
567,unknown,0.461282,1.037996,18.730728,2.835343,0.462546,11.545
568,unknown,0.221058,1.248152,22.161072,3.540048,0.221093,11.471
568,unknown,0.466776,1.032689,18.435272,2.916013,0.467992,11.297
569,unknown,0.415838,1.080891,19.315079,3.050765,0.417002,11.375
569,unknown,0.214298,1.253556,22.196033,3.5715,0.214313,11.227
570,unknown,0.390612,1.103982,19.94467,3.122239,0.391329,11.359
570,unknown,0.225529,1.244565,21.997883,3.552933,0.2256,11.211
571,unknown,0.259376,1.217065,21.683084,3.477888,0.259377,11.416
571,unknown,0.387569,1.106735,19.997868,3.148677,0.388174,11.208
572,unknown,0.341637,1.147487,20.65757,3.269287,0.342453,11.588
572,unknown,0.262913,1.214156,21.59956,3.476802,0.262911,11.393
573,unknown,0.351489,1.138869,20.614061,3.249062,0.352122,11.424
573,unknown,0.261466,1.215347,21.672176,3.478821,0.261478,11.184
574,unknown,0.336438,1.152008,20.911446,3.262255,0.336857,11.522
574,unknown,0.238824,1.233836,22.108231,3.515922,0.238846,11.448
575,unknown,0.364328,1.127539,20.277287,3.198912,0.364868,11.398
575,unknown,0.22912,1.241677,22.270874,3.533024,0.229136,11.168
576,unknown,0.207534,1.258941,22.471348,3.572369,0.207548,11.493
576,unknown,0.319631,1.166506,20.996559,3.274302,0.319764,11.373
577,unknown,0.319515,1.166606,21.398565,3.257861,0.319525,11.404
577,unknown,0.237652,1.234786,22.020571,3.516696,0.237657,11.243
578,unknown,0.303324,1.180403,21.886257,3.310512,0.303352,11.603
578,unknown,0.225629,1.244485,22.231407,3.544167,0.225661,11.568
579,unknown,0.239378,1.233387,21.893681,3.509496,0.239405,11.323
579,unknown,0.309777,1.174924,21.857548,3.316921,0.309841,11.168
580,unknown,0.21897,1.249824,22.265545,3.559349,0.219018,12.062
580,unknown,0.281675,1.198604,22.285501,3.353672,0.281784,11.84
581,unknown,0.226889,1.243472,22.093353,3.531025,0.226949,11.44
581,unknown,0.240696,1.232318,22.625263,3.473422,0.240876,11.276
582,unknown,0.232861,1.23866,22.099625,3.519491,0.232909,11.687
582,unknown,0.269118,1.209034,22.375715,3.400966,0.269314,11.332
583,unknown,0.305531,1.178532,21.976749,3.345626,0.305572,11.867
583,unknown,0.264651,1.212723,21.710007,3.443998,0.264709,12.062
584,unknown,0.25498,1.220672,21.843884,3.457373,0.254999,11.596
584,unknown,0.306709,1.177532,21.65543,3.33423,0.30685,11.575
585,unknown,0.258496,1.217788,21.798887,3.453716,0.258561,11.406
585,unknown,0.340728,1.148278,21.166927,3.251529,0.340814,11.103
586,unknown,0.2583,1.217949,21.820755,3.445636,0.258395,11.729
586,unknown,0.357621,1.133472,20.539524,3.202922,0.357775,11.43
587,unknown,0.252055,1.223066,21.744032,3.466379,0.252144,11.505
587,unknown,0.346131,1.143563,20.547253,3.255353,0.346165,11.23
588,unknown,0.213363,1.254302,22.319637,3.556392,0.213407,11.954
588,unknown,0.309991,1.174741,21.435917,3.291233,0.310052,11.822
589,unknown,0.230107,1.240882,22.045841,3.503122,0.230165,12.354
589,unknown,0.32325,1.1634,21.017984,3.28126,0.323593,11.784
590,unknown,0.209354,1.257494,22.439707,3.567997,0.209394,11.437
590,unknown,0.297048,1.185708,21.676645,3.341608,0.297291,11.18
591,unknown,0.184689,1.276958,22.676212,3.61208,0.184575,12.841
591,unknown,0.308407,1.176089,21.491304,3.306889,0.308647,11.211
592,unknown,0.192757,1.270624,22.728298,3.606841,0.192607,11.359
593,unknown,0.21875,1.25,22.428988,3.550597,0.218799,11.396
594,unknown,0.207843,1.258695,22.411545,3.580858,0.207845,11.318
595,unknown,0.229068,1.241718,22.279665,3.521898,0.229088,12.355
596,unknown,0.214505,1.253391,22.531807,3.538252,0.214502,11.984
597,unknown,0.219844,1.249125,22.28315,3.554135,0.219845,11.404
598,unknown,0.222243,1.247203,22.376228,3.539954,0.222254,11.401
599,unknown,0.222865,1.246704,22.357994,3.552161,0.222883,11.343
600,unknown,0.213605,1.25411,22.478622,3.56462,0.213602,11.608
601,unknown,0.231207,1.239994,22.334555,3.5205,0.231226,11.413
602,unknown,0.209471,1.257401,22.669958,3.572533,0.209467,11.267
603,unknown,0.204116,1.261653,22.86441,3.59586,0.204116,11.362
604,unknown,0.187109,1.275062,22.881821,3.614269,0.187105,12.052
605,unknown,0.172771,1.286258,23.052471,3.643859,0.172781,11.513
606,unknown,0.166703,1.290967,22.86264,3.646625,0.166722,11.473
607,unknown,0.187347,1.274875,22.835512,3.606571,0.187362,11.501
608,unknown,0.20481,1.261103,22.612226,3.546725,0.204891,11.517
609,unknown,0.20803,1.258546,22.492809,3.550173,0.208085,11.441
610,unknown,0.209344,1.257502,22.429497,3.557666,0.209395,11.358
611,unknown,0.212136,1.25528,22.290426,3.564474,0.212193,11.422
612,unknown,0.211565,1.255735,22.3536,3.56428,0.211601,11.442
613,unknown,0.202851,1.262655,22.484777,3.581741,0.202929,11.41
614,unknown,0.194471,1.269274,22.566124,3.572571,0.194559,11.482
615,unknown,0.196562,1.267626,22.638462,3.602592,0.19662,11.419
616,unknown,0.186449,1.275579,22.704697,3.588659,0.186639,11.404
617,unknown,0.184056,1.277454,22.919916,3.613313,0.18413,11.402
618,unknown,0.175245,1.284333,22.937729,3.634129,0.175286,11.494
619,unknown,0.171452,1.287282,23.209108,3.643846,0.171488,11.474
620,unknown,0.188157,1.274239,22.939259,3.603665,0.18821,11.228
621,unknown,0.19476,1.269047,22.871618,3.587823,0.194903,11.276
622,unknown,0.187071,1.275092,22.964819,3.595057,0.187095,12.219
623,unknown,0.177781,1.282356,23.049078,3.620047,0.177801,12.403
624,unknown,0.181051,1.279804,22.909037,3.609681,0.181084,11.395
625,unknown,0.172397,1.286548,23.046385,3.636422,0.172483,11.381
626,unknown,0.174959,1.284555,23.05176,3.634788,0.174957,12.278
627,unknown,0.185853,1.276047,22.884356,3.607063,0.185865,11.557
628,unknown,0.182689,1.278524,22.935066,3.619197,0.182718,11.505
629,unknown,0.163298,1.293601,23.330776,3.680285,0.163309,11.486
630,unknown,0.144686,1.30791,23.617931,3.71047,0.144684,11.347
631,unknown,0.170653,1.287903,23.197445,3.674473,0.170654,11.382
632,unknown,0.151256,1.302877,23.489716,3.703246,0.151282,11.351
633,unknown,0.190055,1.272749,22.841587,3.629012,0.190078,11.426
634,unknown,0.173863,1.285408,23.022041,3.669472,0.173878,11.437
635,unknown,0.181148,1.279728,23.006115,3.631937,0.181144,11.64
636,unknown,0.18531,1.276472,22.843521,3.625033,0.18532,11.823
637,unknown,0.17409,1.285232,23.049017,3.648532,0.174087,11.501
638,unknown,0.194227,1.269467,22.725285,3.607183,0.194228,11.708
639,unknown,0.178935,1.281457,22.959766,3.654128,0.178931,11.417
640,unknown,0.183636,1.277782,22.838484,3.644431,0.183632,11.857
641,unknown,0.1865,1.275539,22.785021,3.641828,0.186496,12.001
642,unknown,0.186508,1.275533,22.799686,3.642592,0.186504,12.021
643,unknown,0.177175,1.282829,22.890783,3.658827,0.177171,11.56
643,unknown,0.291521,1.190361,21.418301,3.348695,0.291621,11.14
644,unknown,0.187831,1.274495,22.753857,3.640383,0.187827,11.377
644,unknown,0.307777,1.176625,21.296505,3.333926,0.307878,11.231
645,unknown,0.193402,1.270117,22.683435,3.628838,0.193399,11.481
645,unknown,0.31412,1.171222,21.166821,3.314435,0.314119,11.303
646,unknown,0.190063,1.272743,22.812023,3.635427,0.190066,11.393
646,unknown,0.305078,1.178916,21.406864,3.355381,0.305103,11.21
647,unknown,0.204446,1.261392,22.670872,3.572653,0.204466,11.723
647,unknown,0.280935,1.199221,21.606983,3.413385,0.280933,11.385
648,unknown,0.199337,1.265435,22.678455,3.607335,0.199335,12.098
648,unknown,0.275164,1.204023,21.735874,3.415864,0.275162,11.937
649,unknown,0.202098,1.263252,22.594643,3.606828,0.202096,11.426
649,unknown,0.297367,1.185439,21.316586,3.387913,0.297367,11.255
650,unknown,0.290029,1.191613,21.571938,3.451633,0.290041,11.407
650,unknown,0.200022,1.264893,22.530672,3.604922,0.200027,11.322
651,unknown,0.171804,1.287009,23.051178,3.683483,0.171817,11.804
651,unknown,0.273886,1.205085,22.033625,3.455046,0.274038,11.199
652,unknown,0.19891,1.265772,22.547604,3.607304,0.198915,11.682
652,unknown,0.284032,1.196635,21.961561,3.431962,0.284214,11.444
653,unknown,0.185176,1.276577,22.824333,3.608755,0.185172,11.389
653,unknown,0.271148,1.207354,22.189751,3.438571,0.271374,11.278
654,unknown,0.177457,1.282609,22.87458,3.646598,0.177465,11.588
654,unknown,0.253658,1.221754,22.41777,3.507992,0.25367,11.481
655,unknown,0.201028,1.264098,22.480145,3.601231,0.20105,11.21
655,unknown,0.277914,1.201737,22.074663,3.477597,0.277952,10.952
656,unknown,0.219407,1.249474,22.260895,3.563699,0.219408,11.425
656,unknown,0.255644,1.220128,22.470348,3.493912,0.255753,11.275
657,unknown,0.223336,1.246326,22.311676,3.548795,0.223337,11.632
657,unknown,0.270512,1.207881,22.312393,3.466357,0.270532,11.39
658,unknown,0.219744,1.249205,22.384403,3.56268,0.219744,11.643
658,unknown,0.288347,1.193024,21.968248,3.442758,0.288598,11.771
659,unknown,0.22758,1.242916,22.267246,3.556763,0.227578,11.602
659,unknown,0.245618,1.228317,22.874596,3.513866,0.24566,13.601
660,unknown,0.206921,1.259428,22.719414,3.592685,0.206962,11.49
660,unknown,0.256693,1.219268,22.418613,3.456908,0.256769,11.408
661,unknown,0.210845,1.256308,22.704788,3.56878,0.21085,11.893
661,unknown,0.298572,1.184422,21.94706,3.354897,0.298621,12.153
662,unknown,0.237282,1.235085,22.451012,3.529795,0.237279,11.649
662,unknown,0.29477,1.187628,21.845226,3.329121,0.294779,11.251
663,unknown,0.236856,1.23543,22.268829,3.514556,0.23686,12.069
663,unknown,0.287092,1.194075,21.769978,3.325671,0.287098,12.02
664,unknown,0.312173,1.172882,21.497515,3.305679,0.312184,11.978
664,unknown,0.256509,1.219419,21.92569,3.45638,0.256551,11.788
665,unknown,0.230206,1.240801,22.418188,3.524252,0.230234,11.226
665,unknown,0.290091,1.191561,21.821365,3.347811,0.290186,11.004
666,unknown,0.208762,1.257965,22.716417,3.578323,0.208817,11.783
666,unknown,0.280445,1.199629,22.008217,3.358134,0.28048,11.248
667,unknown,0.232571,1.238894,22.498007,3.534147,0.232609,11.367
667,unknown,0.263429,1.21373,22.335361,3.39452,0.263566,10.994
668,unknown,0.254755,1.220856,22.340996,3.408822,0.254802,11.454
668,unknown,0.251357,1.223636,22.315083,3.466754,0.251375,11.172
669,unknown,0.247299,1.226949,22.223583,3.475533,0.247361,11.258
669,unknown,0.252255,1.222902,22.128677,3.42125,0.252415,11.104
670,unknown,0.268637,1.209432,21.986134,3.385833,0.268736,11.404
670,unknown,0.220462,1.24863,22.77776,3.546656,0.220595,11.229
671,unknown,0.249773,1.224931,22.310217,3.422618,0.249908,11.193
671,unknown,0.238465,1.234127,22.613424,3.497737,0.238564,11.273
672,unknown,0.286777,1.194339,21.865173,3.364698,0.28682,13.391
672,unknown,0.244294,1.229395,22.555464,3.485098,0.244407,11.352
673,unknown,0.255563,1.220194,22.424404,3.415199,0.255612,11.706
673,unknown,0.235024,1.236912,22.426174,3.51105,0.235179,11.515
674,unknown,0.265142,1.212318,22.414608,3.406539,0.265311,11.365
674,unknown,0.252378,1.222801,22.127985,3.475658,0.252543,11.259
675,unknown,0.27776,1.201865,22.29694,3.382398,0.277837,12.049
675,unknown,0.229956,1.241003,22.51273,3.52445,0.230185,11.387
676,unknown,0.273955,1.205027,22.174267,3.387227,0.274039,11.493
676,unknown,0.255549,1.220206,22.100012,3.457615,0.255791,11.329
677,unknown,0.318686,1.167316,21.53689,3.307619,0.318697,16.269
677,unknown,0.225989,1.244195,22.396629,3.516161,0.226075,14.677
678,unknown,0.23317,1.23841,22.42828,3.503314,0.233372,11.538
678,unknown,0.239496,1.233292,22.909027,3.445259,0.239503,11.807
679,unknown,0.220911,1.24827,22.739801,3.538874,0.220971,11.904
679,unknown,0.301739,1.181745,21.799065,3.340241,0.301761,11.921
680,unknown,0.25843,1.217843,22.480297,3.431096,0.258433,11.174
680,unknown,0.209117,1.257683,22.825224,3.557084,0.209229,11.021
681,unknown,0.261131,1.215622,22.45269,3.435652,0.261128,11.415
681,unknown,0.221484,1.247811,22.681875,3.527754,0.221356,11.247
682,unknown,0.268734,1.209352,22.124695,3.393104,0.268753,11.893
682,unknown,0.215233,1.252811,22.798347,3.539376,0.215316,11.702
683,unknown,0.283343,1.197211,21.972607,3.373035,0.283344,11.65
683,unknown,0.229379,1.241468,22.428108,3.50648,0.229583,11.487
684,unknown,0.315764,1.169817,21.662731,3.2978,0.315762,11.27
684,unknown,0.211151,1.256064,22.711508,3.549812,0.211016,10.965
685,unknown,0.287974,1.193337,21.825993,3.345661,0.28798,11.516
685,unknown,0.219095,1.249724,22.682381,3.527168,0.219286,11.348
686,unknown,0.271267,1.207256,22.05829,3.404216,0.271264,11.556
686,unknown,0.214922,1.253058,22.723358,3.550336,0.215164,11.472
687,unknown,0.257056,1.21897,22.182892,3.40996,0.257066,12.406
687,unknown,0.24049,1.232486,22.296558,3.477782,0.24068,12.204
688,unknown,0.292731,1.189343,21.817707,3.333971,0.292758,12.008
688,unknown,0.230849,1.240283,22.303204,3.485198,0.230726,11.744
689,unknown,0.266853,1.210906,22.276339,3.383165,0.266887,11.32
689,unknown,0.202637,1.262824,22.665756,3.549988,0.202696,11.172
690,unknown,0.24805,1.226336,22.53714,3.423537,0.248048,11.193
690,unknown,0.236427,1.235777,22.065918,3.485063,0.236307,10.974
691,unknown,0.29589,1.186685,21.947214,3.339084,0.295889,11.435
691,unknown,0.24856,1.22592,21.807156,3.430022,0.248448,11.239
692,unknown,0.270763,1.207673,22.103226,3.410554,0.270792,11.657
692,unknown,0.207238,1.259176,22.421158,3.529901,0.20734,11.308
693,unknown,0.212875,1.254691,22.375753,3.522415,0.212923,11.322
694,unknown,0.26678,1.210967,22.118118,3.414829,0.266845,11.571
694,unknown,0.22257,1.24694,22.564873,3.533277,0.222629,11.293
695,unknown,0.240139,1.23277,22.037117,3.490988,0.240181,11.375
695,unknown,0.272227,1.20646,22.078634,3.400107,0.27233,11.197
696,unknown,0.293633,1.188584,21.703201,3.37492,0.293752,11.375
696,unknown,0.204819,1.261096,22.713223,3.580321,0.20486,11.219
697,unknown,0.21272,1.254815,22.634533,3.582585,0.212726,14.788
698,unknown,0.19967,1.265172,22.817614,3.618473,0.199689,11.368
699,unknown,0.200366,1.264622,22.714958,3.599905,0.200363,11.544
700,unknown,0.172724,1.286294,23.151876,3.653243,0.172723,11.557
701,unknown,0.192286,1.270995,23.107294,3.61418,0.192303,11.713
702,unknown,0.196082,1.268005,22.872845,3.613749,0.196089,12.123
703,unknown,0.20471,1.261182,22.723349,3.605113,0.204724,11.931
704,unknown,0.198082,1.266426,22.848061,3.629894,0.198079,11.416
705,unknown,0.170288,1.288186,23.31538,3.666878,0.170285,11.552
706,unknown,0.191153,1.271886,23.021984,3.615248,0.19115,11.521
707,unknown,0.204646,1.261233,22.770512,3.601977,0.204674,11.598
708,unknown,0.211015,1.256173,22.719915,3.589781,0.211026,11.564
709,unknown,0.204623,1.261251,22.627748,3.601538,0.20462,11.476
710,unknown,0.229178,1.24163,22.498322,3.55534,0.229188,12.205
711,unknown,0.24737,1.22689,22.42701,3.496836,0.24737,11.877
712,unknown,0.237826,1.234645,22.373856,3.524719,0.237828,11.787
